time_since_fade_in (s),phase_,amp (rad),freq (Hz),motor_idx,policy_output,command (rad),motor_position (rad),motor_velocity (rad/s)
1.22388,15.3797,0.5,2,2,0.16118,0.16118,0.376881,-4.41931
1.22789,15.4301,0.5,2,2,0.137136,0.137136,0.360545,-4.63399
1.23225,15.4849,0.5,2,2,0.110617,0.110617,0.340518,-4.87431
1.23595,15.5314,0.5,2,2,0.0878042,0.0878042,0.320524,-5.09635
1.23999,15.5822,0.5,2,2,0.0627358,0.0627358,0.299157,-5.29938
1.24397,15.6322,0.5,2,2,0.0378558,0.0378558,0.27754,-5.48317
1.24799,15.6828,0.5,2,2,0.0125969,0.0125969,0.254653,-5.65488
1.25185,15.7312,0.5,2,2,-0.0116347,-0.0116347,0.231678,-5.80736
1.25593,15.7824,0.5,2,2,-0.0371988,-0.0371988,0.209319,-5.93779
1.26018,15.8358,0.5,2,2,-0.0637664,-0.0637664,0.186476,-6.06181
1.26399,15.8838,0.5,2,2,-0.0874726,-0.0874726,0.160694,-6.1884
1.268,15.9341,0.5,2,2,-0.112115,-0.112115,0.135074,-6.28458
1.27188,15.983,0.5,2,2,-0.135779,-0.135779,0.110373,-6.3605
1.27603,16.035,0.5,2,2,-0.160633,-0.160633,0.0847654,-6.42059
1.27998,16.0848,0.5,2,2,-0.18397,-0.18397,0.0576506,-6.46725
1.28406,16.136,0.5,2,2,-0.207537,-0.207537,0.0329897,-6.4931
1.28789,16.1841,0.5,2,2,-0.229165,-0.229165,0.0069453,-6.50854
1.29218,16.238,0.5,2,2,-0.252763,-0.252763,-0.0191164,-6.50285
1.29612,16.2875,0.5,2,2,-0.273829,-0.273829,-0.045135,-6.48746
1.30002,16.3366,0.5,2,2,-0.294018,-0.294018,-0.0723425,-6.44884
1.30397,16.3862,0.5,2,2,-0.31371,-0.31371,-0.0986942,-6.38825
1.30797,16.4365,0.5,2,2,-0.332874,-0.332874,-0.123493,-6.31472
1.312,16.4871,0.5,2,2,-0.351341,-0.351341,-0.146734,-6.23555
